STFIPS,NAME,YEAR,AdmAlc,AdmCoc,AdmMar,AdmHer,AdmOpi,AdmBen,AdmNMJ,RatAlc,RatCoc,RatMar,RatHer,RatOpi,RatBen,RatNMJ,lRatAlc,lRatCoc,lRatMar,lRatHer,lRatOpi,lRatBen,lRatNMJ,P017,P1824,P2565,P65
46,South Dakota,2014,8642,69,1719,72,373,11,10444,1022.036101219655,8.160204927581137,203.29554015234748,8.514996446171622,44.11241214475021,1.3009022348317756,1235.1475400530057,6.930530054888744,2.2148685504424637,5.319567671689792,2.252869127250578,3.809157422496802,0.8333013220287993,7.1197549998686505,0.248063133968095,0.0983801401899554,0.501793471126475,0.151763254715475
47,Tennessee,2010,3823,1442,2047,199,3332,203,9706,60.33287714124111,22.75699943438914,32.30483900290886,3.1405290481577244,52.58413461538461,3.203655260180996,153.17575347446672,4.116316030998667,3.167877200088208,3.5057027018318063,1.42082356908293,3.981253028279669,1.4359544468409193,5.038093208003391,0.235887346224548,0.0950608157926632,0.533594507514544,0.135457330468245
47,Tennessee,2011,4097,1592,2332,240,3832,225,11103,64.23077803429676,24.958603522235887,36.5599644559385,3.7626035460657117,60.0762366188492,3.5274408244366047,174.067446549865,4.1779314132900955,3.256503096946593,3.6259387080120984,1.5607944821725215,4.112122864484453,1.5101568404385748,5.165171308528969,0.233821353464935,0.0955847101588101,0.533049925672902,0.137544010703353
47,Tennessee,2012,4046,1458,2217,392,4149,235,11323,62.92973535759908,22.677101866381477,34.4822598338599,6.09699858135908,64.53175284198679,3.6550884352535302,176.11304830798179,4.1577845952049035,3.1645084151264253,3.569032848588362,1.9596719596497838,4.182534801388718,1.5379609084548087,5.176788219703081,0.232023458513113,0.0963083140196905,0.529026923692485,0.142641303774711
47,Tennessee,2013,4176,1442,2545,553,4425,217,11967,64.50977054233006,22.275643946848646,39.31450335972941,8.542601319422538,68.35625829736841,3.352160011418971,184.86312837166278,4.182199300101871,3.1474074896697175,3.696711289066424,2.2557661232830064,4.23925638490077,1.4706722762074667,5.2250105338591775,0.230494831340008,0.0962653847924395,0.526461673070786,0.146778110796767
47,Tennessee,2014,4365,1363,2392,744,4469,211,12544,66.95221697733365,20.906270730837516,36.68950813511617,11.411786811256869,68.54741298320826,3.2364072811494617,192.40517978549215,4.2188047666629105,3.0867729305779257,3.629381756918382,2.5186465704200027,4.242008721174528,1.443715570697415,5.264787365419033,0.229311113071021,0.0951233784410794,0.524793103844959,0.150772404642941
48,Texas,2010,11835,5803,11043,4757,3230,601,30466,47.124130015295535,23.10615348362991,43.97057606750389,18.941232486925294,12.86108491334217,2.3930377810893635,121.3083012290658,3.8737837148402976,3.1824671391760786,3.8060084107406813,2.9927895723991385,2.62908526727422,1.2217256207502272,4.806544916342772,0.273848453098172,0.101041939002462,0.520757671597333,0.104351936302033
48,Texas,2011,12397,5611,10254,6252,3485,648,32956,48.55701987351831,21.977368598073017,40.16323963725552,24.488060679941633,13.65017457927009,2.5381099361167916,129.08325780040892,3.9031239232644666,3.134509757512114,3.7175456162566385,3.2382101338907545,2.6844522520657996,1.263592668210405,4.868174690076979,0.271576196429968,0.101262674441691,0.521333303617602,0.105827825510739
48,Texas,2012,12391,5088,9292,5914,3456,696,32948,47.749496223739705,19.606927349397758,35.80730521434826,22.78997019346272,13.31791291657206,2.6820796845874293,126.96718598819916,3.8866948635184553,3.025627298363371,3.605696336733596,3.1692640714121363,2.661511404861075,1.3034777242354347,4.851773871586718,0.269392399510258,0.101479683323461,0.519730164286629,0.109397752879652
48,Texas,2013,11080,4222,8375,6134,2888,603,31300,42.04044275415895,16.019381706503527,31.77695921174018,23.27401406624648,10.957833815343957,2.287941063245293,118.76045651671257,3.762140202839627,2.834352795017892,3.4897258054906177,3.189406398161899,2.4813866130000393,1.1902615522295392,4.7854935520339055,0.26761215673011,0.101376126355662,0.518803650415658,0.112208066498571
48,Texas,2014,10667,3722,8964,6083,2522,626,30521,39.743830205355664,13.86767938730044,33.39867760015076,22.664452905144703,9.396638209234741,2.3323931478909388,113.71720649645265,3.707304422220284,2.6991896882598345,3.538018121784363,3.1639740447789024,2.341482504779027,1.2036907089080464,4.742470025931159,0.266075796219779,0.10091057969806,0.518263793366957,0.114749830715203
49,Utah,2010,6119,853,2395,2001,913,105,12667,220.99539300991464,30.807169510942504,86.49844194455721,72.26863562883464,32.974145092017004,3.792207266880379,457.48466142451196,5.402656629449358,3.4596917206936215,4.471620986857117,4.294132626855255,3.5255997968660773,1.5669911125656697,6.12792683731907,0.315664055220316,0.11443617462356,0.479194506283507,0.0907052638726165
49,Utah,2011,5477,697,2273,2034,841,91,11925,195.02582658974356,24.81887915520381,80.93732040140354,72.42697302967653,29.946452467039318,3.24034146789605,424.62716488637795,5.278246418864853,3.2511059745306268,4.405954569624077,4.296291348084589,3.4322583711406907,1.4446438008822509,6.053563763261186,0.314055319394405,0.114050049388501,0.479950476187763,0.0919441550293304
49,Utah,2012,4878,614,2091,1987,788,68,11129,171.30329216271633,21.562161006131166,73.43074700947928,69.77852429834304,27.672610542070622,2.387991772665993,390.82294761764456,5.149256250505822,3.116274211321222,4.309869122724509,4.259555625566643,3.3559423305833356,1.220237348412005,5.970810073518743,0.312055741346778,0.114453285086535,0.478437663406239,0.0950533101604485
49,Utah,2013,4984,509,2109,2304,740,66,11650,172.30906244025448,17.59737415370978,72.91328504945761,79.65491168987688,25.58360878928337,2.2817813244495984,402.76897620966395,5.155076488719887,2.9230203962213612,4.302892582426008,4.390179704017204,3.280294814922471,1.1883863617002683,6.000842873332502,0.310274550151998,0.11469719551789,0.477477262567689,0.0975509917624237
49,Utah,2014,3760,340,1934,2280,629,53,9810,128.25690677087314,11.597699016515124,65.97044087629484,77.77280516957201,21.45574318055298,1.8078766113979459,334.62772750592165,4.861801949259642,2.533514179543888,4.204251341091194,4.366567825237692,3.1115464024317045,1.0324285433882467,5.816002591877175,0.308299245194459,0.113521689061596,0.477846689334483,0.100332376409462
50,Vermont,2010,3834,389,1248,394,1847,43,6672,614.0491367436497,62.301803388961844,199.878279253019,63.102597776994784,295.8134469393638,6.886831737083186,1068.58003139114,6.421702161759057,4.14791381830137,5.302699148768331,4.160484890047626,5.693103816666396,2.0651944999779537,6.9750213563830386,0.206271821647074,0.103907876613601,0.5432012556456,0.146619046093725
50,Vermont,2011,3579,404,1172,631,2179,38,6981,571.3920796979397,64.49913389158078,187.11134881418982,100.73998387521654,347.88022957860034,6.066750217524925,1114.5258754879344,6.349824210580868,4.18203691952448,5.237034068427369,4.6224203809045,5.854728681578895,1.9554007161746223,7.017081209917259,0.202738020163962,0.105583804969946,0.541842216598948,0.149835958267145
50,Vermont,2012,3574,358,1168,1108,2371,50,7586,571.3929421620525,57.23521916452568,186.7338993971117,177.14140456506829,379.0634207795821,7.993745693369508,1212.8110965980218,6.349825717351303,4.0644903119977895,5.235025531425679,5.182577642586249,5.940338135583086,2.1965294128063944,7.101520355391621,0.199661384932429,0.106331206464063,0.537136544367687,0.156870864235822
50,Vermont,2013,3387,282,1076,2151,2371,44,8401,541.4123717602375,45.077735115555654,171.99873398701376,343.8376178495043,379.00464524461864,7.033405479022868,1342.900896119798,6.296026545658531,3.830329864041564,5.153284276476862,5.843073633330114,5.940183476973659,2.083608532579401,7.203331780358212,0.196709964737063,0.107323373604908,0.532962694177939,0.163003967480091
50,Vermont,2014,3675,344,1207,3188,2552,56,9988,588.328522647046,55.070751507641866,193.22789845849923,510.36498780919266,408.54813327762224,8.96500605938356,1598.972866448625,6.378983791566942,4.026614313071298,5.269032203925027,6.237083597097624,6.015054437967149,2.2990795617311623,7.3777419496144665,0.194503810928022,0.107780184455,0.528599169776403,0.169116834840575
51,Virginia,2010,10962,2740,5802,1995,2697,211,20886,138.62316918969182,34.64946940154676,73.37088374736288,25.228354546016707,34.10570035619401,2.668262059754148,264.1200065404035,4.938947144964574,3.5737342632024682,4.309064517760954,3.266841060154171,3.5583635205962008,1.2997179967042465,5.580182578347849,0.234561353524616,0.097502974606365,0.543554446266703,0.124381225602316
51,Virginia,2011,11270,2617,6297,1991,2880,281,21386,141.0764925004137,32.759288453734044,78.82508192325689,24.923096412451084,36.05149054136571,3.5175239035151957,267.7073530269608,4.956365592145876,3.519255592898238,4.37983776488603,3.255134324706163,3.612308581469056,1.5079640347851775,5.593622880438543,0.232474031034826,0.0976146681497849,0.543400737102767,0.126510563712623
51,Virginia,2012,10917,2322,6309,2353,2934,270,21430,135.20248048313738,28.756999146454614,78.13432713823521,29.140921185016243,36.33636326257444,3.3438371100528625,265.4015898830846,4.914142605613725,3.3930643697481138,4.371146752041512,3.4058837562686612,3.619967738152744,1.4687580842427734,5.585004906678022,0.230589768651056,0.0976062337049864,0.540268468012359,0.131535529631598
51,Virginia,2013,9689,1883,5546,2397,2589,233,19488,119.05974626720231,23.138559420078643,68.1500002887712,29.45466114175704,31.813983185652468,2.8631356053522694,239.47118745538637,4.787989504438174,3.1838105378356185,4.236278062286779,3.4162390577040402,3.490854741178726,1.351479186705683,5.4826002796885955,0.22901902215686,0.0969955385465913,0.538152510754884,0.135832928541665
51,Virginia,2014,9236,1799,5439,2751,2611,235,19620,112.67459927076257,21.946903864021422,66.35309067060174,33.56082964420397,31.852899382412417,2.866882939435817,239.35422668821585,4.733339974486146,3.13318301951989,4.20994879149318,3.542720949556397,3.4920400022964757,1.3524487404927503,5.482113779740644,0.227481427478353,0.0962635853652824,0.536214221300916,0.140040765855449
55,Wisconsin,2010,21003,1784,2816,1394,1655,71,26536,369.3836641072621,31.375539530893477,49.52551531333857,24.516537054969454,29.106792558087836,1.248690194334886,466.69356333620476,5.91453939841732,3.477403184927744,3.922478462413103,3.239326753930956,3.404750812677658,0.810347910858305,6.1478133022599835,0.235138212417327,0.0964927985750159,0.531155172092372,0.137213816915285
55,Wisconsin,2011,19237,1587,2687,1862,1725,80,25033,337.4058703043897,27.835063480431792,47.12842821166996,32.658404663241335,30.255503783078037,1.4031537986355032,439.0643630155318,5.824245974816801,3.3615921285711705,3.873873025637984,3.516262792013823,3.442195481733415,0.8767819574675838,6.086920995795246,0.232629745246904,0.0969114480161335,0.531699349041874,0.138759457695088
55,Wisconsin,2012,20332,1660,2802,2138,1979,104,27041,355.6661419372399,29.038254751909225,49.01517458725882,37.39987268649513,34.618497683149606,1.819264153131662,473.02617273878144,5.8768001675827595,3.402471727735149,3.912326451129019,3.648054144132329,3.57286510075505,1.0364759122938272,6.161262536919172,0.23033546006479,0.0975788567918991,0.528598919951852,0.143486763191458
55,Wisconsin,2013,15900,1289,2903,2647,1727,94,22497,277.3178100474161,22.48192812271191,50.63230204827981,46.1673108927994,30.121248927791676,1.6394889399029633,392.3785391595422,5.628763662342681,3.156231109250772,3.944147485313408,3.853701086826487,3.4378908311460186,0.9705853150484561,5.97477235225428,0.228275289029691,0.0981265525000985,0.526303681489856,0.147294476980354
55,Wisconsin,2014,11985,766,2052,2248,1128,87,17023,208.49522809482332,13.325602396381699,35.69730563626011,39.106989800347336,19.62308029127749,1.5134822565081043,296.1380281900857,5.344700961512437,2.662048313820073,3.602703336459726,3.691550628358028,3.026410851102286,0.9216691448489118,5.694196772224632,0.226512973413336,0.0982764916367928,0.523796899031424,0.151413635918448
56,Wyoming,2010,3676,69,944,48,255,15,4762,654.869747547356,12.292168819577682,168.17112124175847,8.551073961445345,45.427580420178394,2.6722106129516705,848.337795925057,6.485962213661268,2.587175051252626,5.130910754364736,2.2566536048657064,3.837893688250463,1.3007938275817446,6.744456982239015,0.241364751404247,0.0985137164570763,0.534442122590334,0.125679409548343
56,Wyoming,2011,3459,57,1049,57,247,16,4545,613.2130662780679,10.104985480731388,185.96718893486363,10.104985480731388,43.788270416502684,2.836487152486004,805.7396317530554,6.4203418814340845,2.4073941498922617,5.230933141218267,2.4073941498922617,3.801946284079614,1.3445571438709516,6.693000978978466,0.239982768340549,0.0977843489730144,0.53414421409805,0.128088668588387
56,Wyoming,2012,3069,43,1012,69,240,15,4169,535.4488418672491,7.502215770704371,176.56377581285636,12.038439259967479,41.87283220858254,2.6170520130364086,727.3659894899191,6.2849712021974895,2.140326808431825,5.179329844736676,2.567901860682448,3.758238343475098,1.2856593330259283,6.590803654684705,0.237952837233322,0.0988477992337272,0.530968448820931,0.13223091471202
56,Wyoming,2013,2919,37,1067,124,347,15,4365,504.3602365776074,6.393055413967617,184.3618953163094,21.425374900864444,59.95649266612873,2.591779221878763,754.2077535667202,6.225271514727123,2.0005411020111787,5.222310105127463,3.110193125792382,4.110160374718739,1.2786476847087587,6.626992881683671,0.237876952689662,0.0991943022325586,0.5266892785005,0.136239466577279
56,Wyoming,2014,2927,46,950,157,324,18,4463,505.1158729254786,7.938274736785793,163.94263043361963,27.09367681902977,55.913065537360794,3.1062814187422663,770.185220658152,6.226765640947894,2.190342588099472,5.105597719099189,3.3355445267841324,4.041524937573722,1.4125178546655948,6.647928579028356,0.238783304082517,0.0970212486906161,0.522763002807733,0.141432444419134
4,Arizona,2015,7101,674,4710,4041,1245,85,19042,104.24842041842066,9.894864858754474,69.1466075441151,59.325146727339515,18.2776064527438,1.247868713641143,279.55195347240755,4.65632346454888,2.3882915643503533,4.250587445352217,4.0997490437889414,2.9589441348336485,0.8099825289208307,5.636758925182568,0.239096196584246,0.0985321540533565,0.499710347650351,0.162661301712047
5,Arkansas,2015,3315,499,2252,132,1649,131,9491,111.52146224653679,16.787091903777334,75.76058310081473,4.440673609816849,55.47477865596958,4.407032143075813,319.29116083917967,4.72314397897391,2.878473020287134,4.340691267525638,1.693902878536107,4.033794143018712,1.6877003550975322,5.769230459728482,0.237649040108029,0.0960665724257045,0.50604335308536,0.160241034380906
6,California,2015,31964,4970,22150,37158,7686,358,129197,82.46181168579635,12.821774623902137,57.14332151296425,95.86146910964901,19.828603573302175,0.9235805463494898,333.3068040411035,4.4243891821623675,2.626245219929416,4.062911023064847,4.573281804211382,3.036327213817884,0.6541883172227432,5.812059146318254,0.23519006990963,0.0994853876271423,0.532757325212704,0.132567217250524
8,Colorado,2015,49377,1742,5907,6578,2021,267,69395,911.7106544238655,32.164772262518454,109.06849010028505,121.45802063309209,37.31630582235924,4.929962223933655,1281.328571272944,6.816418912977065,3.5014882361521473,4.70110280930957,4.807768282544136,3.6458755450724456,1.7800178426577506,7.156432900487176,0.232157829693993,0.093990006763465,0.543200224968763,0.130651938573779
9,Connecticut,2015,23298,4059,8152,23787,2882,779,59714,650.8155726439571,113.38571591389055,227.7212013131401,664.4754925951502,80.50693108249139,21.760894973372935,1668.074560256728,6.479761657870063,4.739576210257362,5.432503800331236,6.5005018116050985,4.4006880605877345,3.1250439306894675,7.42002459627498,0.212803116137813,0.0974245603684659,0.529182784813521,0.1605895386802
10,Delaware,2015,750,153,756,2811,424,17,7283,79.98336346040024,16.316606145921646,80.62323036808344,299.7776462495801,45.217261476279596,1.8129562384357387,776.6917814427932,4.394243744199377,2.8516659339290547,4.4021139073381,5.7063712749843845,3.83335335333494,1.0342359724850885,6.656330277871872,0.217311599187369,0.0915393598131589,0.520213928836135,0.170935112163337
12,Florida,2015,11243,1754,4746,4327,6553,710,26890,55.82247865906094,8.708763458862661,23.564305231335343,21.483933572690272,32.536218327210385,3.525212118467782,133.51120262760375,4.039931998478123,2.2730289270118806,3.2012943823521454,3.1128009907096623,3.512625998911474,1.5096644530626513,4.901647486484951,0.203661434258865,0.0865589024217314,0.515517288633246,0.194262374686157
13,Georgia,2015,17822,4485,8963,1493,2920,769,37393,176.2055651179026,44.34305687093442,88.61690495745489,14.761245018574156,28.86995006981683,7.603079316331899,369.7034393700893,5.177310443535065,3.8142570638683178,4.495543973584841,2.757554079949997,3.396852960643656,2.152120199209857,5.91540238815543,0.246923595380531,0.0970826223366606,0.527338211366198,0.12865557091661
15,Hawaii,2015,1550,144,1743,210,282,18,4743,112.82122203580437,10.481455466552147,126.8692838763916,15.285455888721883,20.526183621997955,1.3101819333190183,345.2329394295614,4.734628989682131,2.44073316565587,4.851008522403794,2.7902724327313186,3.0692700370481267,0.8373262804449362,5.847111783882024,0.224311881530438,0.0837650261490478,0.518480480108891,0.173442612211623
16,Idaho,2015,923,19,433,208,177,6,2426,56.03455079474356,1.1534739600218067,26.28706445733907,12.627504404449253,10.74552057493999,0.36425493474372844,147.28041194804752,4.0436572384909875,0.7670823335056984,3.306412760496791,2.6120901331592736,2.4634719402397462,0.3106084442619969,4.999105156455416,0.263205152021797,0.0941483658916536,0.496243924531234,0.146402557555315
17,Illinois,2015,13484,3832,8559,16577,1676,300,38243,105.09545377986275,29.866937027917093,66.70958090342964,129.20256135484908,13.062887906782109,2.3382257589705446,298.0692256677018,4.664339196255759,3.429685611949458,4.215227689896795,4.869091402045247,2.643539264066477,1.2054394559575912,5.700675070565395,0.230845079215581,0.0949084276748971,0.530512793952974,0.143733699156547
18,Indiana,2015,7342,793,4437,3322,2490,308,17432,111.14682113581998,12.004825546268762,67.16949678284301,50.290076248051484,37.69484944540885,4.662656075978283,263.8942231053683,4.7198089158103285,2.5653204844522226,4.221997203549634,3.937497288006652,3.6557065019126527,1.73389305351597,5.579330588208475,0.238913891793377,0.101123624421842,0.513632137932266,0.146330345852514
19,Iowa,2015,11702,488,7541,903,1465,161,21399,375.10485914976016,15.642725283291998,241.7249822977561,28.945452727075157,46.96023061480077,5.1608171528893685,685.939914625339,5.929867985227343,2.8119732010267295,5.49192904232493,3.3993774842221156,3.870372138629837,1.8182094234374055,6.53224682788121,0.233948175779356,0.104025725872138,0.501651942310398,0.160374156038108
20,Kansas,2015,1984,203,1805,85,411,51,4489,68.76535002741602,7.035970794135813,62.561218144902185,2.9460961453278034,14.245241361526203,1.767657687196682,155.58853642795896,4.245137468566816,2.083927812567763,4.152003506760228,1.3727267725665968,2.7242674124910926,1.0180013621876416,5.053621577990644,0.249787361178217,0.101708597124472,0.501248104966979,0.147255936730332
21,Kentucky,2015,4436,1036,2442,4857,3542,304,16560,100.64383924029782,23.504737928978482,55.40402511830643,110.19547502031706,80.36079318961563,6.897143176070907,375.71279932807306,4.62147493066556,3.1988664837105047,4.032540523303344,4.711289688725194,4.398893500827684,2.0665010707893456,5.931483091630922,0.22975450254128,0.0952994607976818,0.522363079229571,0.152582957431468
22,Louisiana,2015,1724,652,1035,1032,969,148,10213,37.09918782044854,14.030551310285642,22.27242424255466,22.207866491126968,20.85215371114538,3.1848490704329375,219.77610511034854,3.640192964856849,2.7100848837498916,3.147269150768691,3.1444912940934455,3.0842994846998986,1.4314706388784229,5.397149088937847,0.239932971838618,0.0967240814615531,0.522378514147401,0.140964432552428
23,Maine,2015,4529,298,790,3806,2711,78,12003,341.2655534281402,22.454655535788426,59.52744252776126,286.7866408362777,204.27708442121616,5.877393059703011,904.4403704566056,5.835586907776275,3.1550690054985613,4.103096857693641,5.662219375155886,5.324360697830065,1.9282396643977018,6.808421422539524,0.193155248323624,0.084299147250548,0.534090010014174,0.188455594411654
24,Maryland,2015,14804,3597,8178,58913,14775,811,105025,248.58124487754552,60.398996070287176,137.32082008974382,989.2371574892488,248.09429161481594,13.617899864610202,1763.5264282129303,5.519784492957106,4.117393484372635,4.929575770288516,6.897944467459836,5.5178315059670835,2.682246795891777,7.475637620737889,0.226032454259557,0.091442770314053,0.540083389906668,0.142441385519723
25,Massachusetts,2015,21063,2286,2320,47628,3757,927,76179,310.24045365835696,33.670876753691495,34.17166844644107,701.520786537541,55.337482048827184,13.653938211142616,1122.0532459402732,5.740565776331387,3.545900047917462,3.5602408848386693,6.554674990147427,4.031360069380411,2.684709119210704,7.023806367630706,0.204102073130316,0.103064108701256,0.538439444710388,0.15439437345804
26,Michigan,2015,21162,3969,6485,19886,8381,545,56158,213.16482681642128,39.97973715312239,65.32340525018864,200.31167876719374,84.42181332333554,5.4897850210258765,565.6795361665527,5.366745937323919,3.7130777287619354,4.194542855259625,5.304854347690082,4.447601493510826,1.8702294055180397,6.339793952000462,0.222515995672236,0.10110693204724,0.518059025564166,0.158318046716358
27,Minnesota,2015,23090,1655,8567,6836,4098,426,47288,421.36259062991064,30.20160621448688,156.33665283354023,124.74814506479292,74.78319170209501,7.773948185722907,862.9447460245652,6.045864164620399,3.440469574723877,5.0583877952131395,4.83428105789525,4.327876522704242,2.171786897292679,6.761508815398623,0.23455078349901,0.0925408237209802,0.526551956525746,0.146356436254264
29,Missouri,2015,12326,1429,7501,5789,2469,293,30426,203.52699770928928,23.59565793660347,123.8565641584763,95.58800825402203,40.76814516828129,4.838018037386156,502.3943235682975,5.320699984907563,3.202569920717051,4.827165591703135,4.570454595355572,3.732133971688337,1.76439136207877,6.221373806452294,0.2294657094326,0.0958807661373082,0.516900121676979,0.157753402753113
30,Montana,2015,3024,27,1015,136,492,21,4905,294.51810643557127,2.6296259503176005,98.85445702119868,13.245523305303468,47.91762842800961,2.0452646280248,477.71538097436405,5.688730108862627,1.289129598977721,4.603713696033354,2.656442703344158,3.8901378310667747,1.1135878031410449,6.1711062265995675,0.220610034263052,0.0959540769915521,0.511990120397911,0.171445768347485
31,Nebraska,2015,8346,156,1273,115,515,53,12066,442.82157887699685,8.27703885751396,67.54275939496969,6.10166326034683,27.32483981807493,2.812070893898974,640.1971208638682,6.095422632292994,2.227542407248539,4.227457775265037,1.9603290186328874,3.343739151755094,1.3381725831790898,6.463336930494294,0.249680060613392,0.100468395506629,0.502309081609481,0.147542462270498
32,Nevada,2015,2414,180,819,953,279,37,8973,84.52768666910141,6.302810107886601,28.677785990884036,33.3698779600885,9.769355667224232,1.2955776332878013,314.19508387814705,4.448840144215355,1.9882592203673686,3.390398819522287,3.5371805400869922,2.3767046627513366,0.8309845039077761,5.753191761028802,0.233728507855227,0.0856656940496921,0.533596954202031,0.14700884389305
33,New Hampshire,2015,997,154,233,1706,349,10,3403,74.69653129387578,11.53787945762976,17.456661776803468,127.81572957608033,26.147532017615497,0.7492129517941403,254.95716749554592,4.326732337648188,2.5287544186429955,2.915425377229227,4.858382930251611,3.3012861405028446,0.5591659449393123,5.5450101160104115,0.198378853014908,0.0972763112350476,0.540074651578517,0.164270184171528
34,New Jersey,2015,17370,3381,10037,27571,4780,617,58600,196.0742260034835,38.16505228081622,113.29861867570315,311.2240924088684,53.95709846267422,6.964755178131798,661.4824204838303,5.283580439517143,3.667784825704465,4.738814485650777,5.743721174895275,4.006552852900997,2.0750262056808,6.495994022389568,0.223955935788795,0.0883607314234628,0.535596220293965,0.152087112493777
35,New Mexico,2015,2307,66,216,443,519,9,4239,111.03031026402304,3.1764197994909065,10.395555707424785,21.32051471476472,24.97821024145122,0.4331481544760327,204.01278075821142,4.718769462039465,1.4294543722258817,2.4332234291631982,3.1055061979445604,3.2572581190099776,0.35987353113346704,5.323072322357036,0.240211453303501,0.0974039505999343,0.504128623825747,0.158255972270818
36,New York,2015,107323,21427,39245,86249,17182,4015,242611,546.7519729415264,109.15884315773958,199.93180565293744,439.39147167181045,87.53289042499098,20.45422855641595,1235.9703223662839,6.3058225803705525,4.701923352892306,5.30296557513365,6.087664039701463,4.483374126191885,3.0659217614426244,7.120420380484865,0.213045386022747,0.0965098768961108,0.537691997832005,0.152752739249138
37,North Carolina,2015,17925,5558,14354,5199,8504,842,45187,180.55352422348386,55.98418341055081,144.58383747302022,52.36807656557281,85.65841952560707,8.481231096020831,455.15604457944573,5.201550509533594,4.04277374530331,4.9807521232343035,3.9772127500781385,4.461974178499564,2.2493141702849875,6.1228349540013856,0.230365244922241,0.0937029981655561,0.523558482822586,0.152373274089617
38,North Dakota,2015,1276,11,718,87,193,5,2180,170.86143084396977,1.4729433693445668,96.14303083539993,11.649643012088848,25.843460934863767,0.6695197133384396,291.91059501555964,5.14668851748739,0.9054090886994683,4.57618443712471,2.5376289943870933,3.2900222506930685,0.5125359882614426,5.679867425987797,0.233239243496285,0.118140770536848,0.505340089233587,0.143279896733279
39,Ohio,2015,15179,2993,10317,16005,5646,263,44597,130.75654189735417,25.78261610770018,88.87378896864108,137.8719581703112,48.636368374231616,2.265562324198178,384.1721786017725,4.88095584005862,3.2877530243528774,4.498406341331691,4.9335523443558165,3.9047237983980825,1.1834319758309275,5.953690451463462,0.226640911042049,0.0943728169734896,0.520214630588003,0.158771641396458
40,Oklahoma,2015,4108,271,2852,439,1581,148,11585,105.58481470353362,6.965307883314901,73.30279735503356,11.283284726107901,40.635246359855564,3.803931980555739,297.760486450934,4.668941050398247,2.0750955971428673,4.308148600477084,2.508239372790443,3.7289470768038315,1.569434745199043,5.699642203720684,0.247060498710904,0.098461952069943,0.506784492603023,0.14769305661613
42,Pennsylvania,2015,10425,1572,4537,12491,3523,326,29568,81.57993851885419,12.301550441404203,35.50390225995602,97.7472433610559,27.568932700424305,2.5510848879756804,231.38183425664084,4.413766775953601,2.5878806029750936,3.597419166105519,4.592563488060511,3.3523198581918616,1.2672531590471399,5.448381856073425,0.210476163124506,0.0948282075177655,0.524348579300043,0.170347050057685
44,Rhode Island,2015,4442,674,923,4079,968,97,10528,422.31359779430994,64.07910061084306,87.75224015401801,387.80215340004276,92.03051838471228,9.222066408385425,1000.9269602833172,6.04811327031429,4.175603462508002,4.485848669209006,5.963070611151303,4.532927593996613,2.324548756938703,6.909680385059094,0.200216766097022,0.10957336058755,0.528957763886578,0.16125210942885
46,South Dakota,2015,8286,48,1690,66,372,11,10419,973.753546103458,5.640860513271299,198.6052972380937,7.756183205748036,43.71666897785257,1.2926972009580062,1224.4192851619514,6.882184665818087,1.8932415504637714,5.29634190279421,2.16976010289399,3.8003463398886335,0.8297289414960837,7.111038338018174,0.248291876925825,0.0973283474394019,0.498898857020639,0.155480918614135
